"","X","OneDENL","TwoDENLCV","TwoDENL","ScanOneDENL","ScanTwoDENL","HeterogeneityIndex","TotalLacunarity","RH25","RH98","CR","fsg","ch","cbh","uh","ID"
"25",1,7.23549354719445,0.521316791829031,6.34894011438855,17.3443278236632,15.8109951517457,0.790387930809734,34.3962704559182,4.11430793157076,11.299066874028,0.6358718841617,2,10,6.25,3,102
"26",1,4.85124952418496,0.800887116844746,4.24148633328496,17.9840857627487,15.6201123926991,0.901300625932056,41.3970746174994,4.00644329896907,8.89128129602356,0.549396406931713,2.75,10.5,7,2,1020
"27",1,6.56215432016094,0.595139968322365,5.77615324333269,18.9060644027364,17.6490962902169,0.827849894872151,38.9444325464625,6.73536299765808,13.147224824356,0.487696978819405,2,10.25,7.25,4.25,1021
"28",1,7.72542672093759,0.561495397099203,6.75401809345789,19.0555259425687,17.8272657138562,0.771452968213356,33.9857478831988,6.76305379746835,14.3042827004219,0.52720077342509,2.5,12.75,8.75,5,1022
"29",1,11.1065625774513,0.371122294949496,9.77269568408943,19.5159493004114,18.4260141425495,0.620651960375087,50.4121063537035,5.3088163064833,15.9929960707269,0.668053672807411,3.5,15.75,9.75,4.75,1023
"30",1,7.91479074432449,0.578169257418413,6.87340869178241,19.7335105591637,18.8168474517392,0.77586596287489,35.2759515305646,6.27214854111406,14.5802440318302,0.569818685652909,4.25,15.25,9,3.5,1024
"31",1,10.0345005293926,0.387255282199928,8.81654381071734,17.8198452684166,16.1840280627991,0.650767710032939,47.667257930217,3.57368808239333,13.549828347229,0.736255840973502,3.25,12.25,7.25,3.25,1025
"32",1,9.87788114825581,0.388844701991224,8.70878353696125,17.8908273313557,16.2484042918414,0.657865104681419,49.6443971516217,3.81737849779087,13.7146588119784,0.72165705686701,3,11.75,7.75,4,1026
"33",1,7.23399588447832,0.613530578924848,6.32022587347987,19.7955923015682,18.8775338912896,0.792914449457064,44.0521025553369,7.29173576561636,14.5043891652847,0.497273847073225,2.5,12,8.75,4.75,1027
"34",1,7.36621582362065,0.532886872544725,6.4961537095809,17.5188737436566,16.1117213686452,0.799465571642451,30.0679561733273,4.89318675352877,11.8861889250814,0.588330053949967,2,10.5,7,4,1028
"35",1,5.62333134908582,0.679195051499738,4.93722627778288,19.0277141800673,17.9177355277647,0.883622526244453,19.3582392715785,7.31763636363636,12.5834763636364,0.418472594363286,1.5,9.75,6.75,4,1029
"36",1,7.56781961475542,0.55076623940016,6.61201060261508,19.0355471338127,17.991690587239,0.788859461381552,33.2088356626476,5.82742887815352,13.4658185721954,0.567242878930052,3,11.75,7.75,4,103
"37",1,7.49671342562782,0.502095990427835,6.62868445380018,17.2936227541587,15.6683899537937,0.768409663199117,35.5164697444476,4.65021008403361,11.8836239495798,0.608687543146463,1.5,10,6.75,4.25,1030
"38",1,6.07730251934766,0.557640247196435,5.42274964796647,14.2744933546808,12.4429377772194,0.818623134929233,34.620229347722,3.57250889679715,8.9514709371293,0.600902586637583,1.25,8,5.5,3.5,1031
"39",1,9.19342176392302,0.347526611984531,8.27116794048978,14.2068561991555,12.3402107637105,0.658545372338894,49.144583669366,2.82409224730128,11.0198822374877,0.743727547496451,1.25,9.75,6.5,4.25,1032
"40",1,5.89596006350649,0.65647752631566,5.23515313083502,18.1532989456316,16.6951237114887,0.88590339753044,21.5079139543941,5.93936420722135,11.2937205651491,0.474100304416119,1.5,9.5,6,4,1033
"41",1,4.99707591825019,0.58149526450737,4.5028275026377,11.5805391213472,10.044672490953,0.878523013085753,25.6627065682215,2.83314690529456,6.73203579418344,0.579154509584987,1,6.25,4.25,2.75,1034
"42",1,4.60679733772769,0.675629732772087,4.13049827248801,11.7185948909812,9.78736851853645,0.922356375724711,19.0681748846396,2.65430056710775,6.28527410207939,0.577695336114361,1,6.5,4.5,3,1035
"43",1,5.24247999030996,0.608999952027506,4.63270511883671,12.6366928144059,10.2552670877739,0.828726350773473,30.4145698160135,1.93022007514761,6.57075684380032,0.706240830237262,1,6.75,4.5,2.5,1036
"44",1,5.34965782574851,0.543811242026356,4.79244161328347,11.9653938624782,9.95059641359942,0.848569064041612,34.0059809940084,2.63649611398964,7.08634715025907,0.627947084995229,1,6,4.25,2.75,1037
"45",1,5.49319488239029,0.577691736991627,4.94592222101488,11.8233421239362,10.4592012554418,0.851869433085911,32.3520274802943,2.98075552387741,7.44038488952245,0.599381541662595,1,7.25,4.75,3.25,1038
"46",1,5.10628905944907,0.635518635667375,4.55725213292069,15.4873778857421,13.6816981257394,0.910006146451196,22.396124277979,4.49147217235188,8.82201077199282,0.490878861017611,1,7.25,4.75,3.25,1039
"47",1,6.61524212748225,0.584789493140723,5.80352390412283,17.9792818159296,16.5351766275997,0.825243964191137,30.3238267154985,4.78762975778547,11.3478085351788,0.578100939670988,2.25,10.25,6.5,3,104
"48",1,6.36746809734566,0.485088020805353,5.73740634074244,11.2280069085314,9.83993685644475,0.757041827711199,39.0234508051764,2.57770632368703,7.88914255091104,0.673259000321986,1,7.75,5.25,3.75,1040
"49",1,4.79143058160054,0.605804156763083,4.2817069265121,11.8515280342004,10.0434768402056,0.875054343013285,25.9880780775522,2.5,6.41761194029851,0.610446997534769,1,6.25,4.5,2.75,1041
"50",1,5.04809855386563,0.650287334894473,4.50026306023581,15.445609286632,13.6854682890014,0.887051004844504,27.0153322840489,4.31674382716049,8.60768518518518,0.498501195816257,1,7.25,4.75,3,1042
"51",1,4.82027711932134,0.608760569420836,4.32853064433236,13.4588471962422,11.5528242036939,0.930710801274854,16.0699632054726,3.56884517766497,7.50568527918782,0.524514412086946,1,6.25,4.25,2.75,1043
"52",1,9.04912473419343,0.418820738921896,7.98185977580164,17.1399128538723,15.4573934874864,0.694351537532807,43.0886729752509,3.66936286709806,12.5808461921354,0.708337355766111,2.25,10.75,7.25,3.75,1044
"53",1,7.63307877370355,0.545916116090988,6.70731346930556,18.4613910390655,17.1346523740997,0.78316756286519,33.0343579388446,4.92540322580645,12.4991290322581,0.605940284871462,2.75,11,7.5,3.5,1045
"54",1,7.2772265612656,0.579624428527013,6.41047098805018,18.3430609723327,17.1713261817508,0.814388591420801,30.8207468963105,6.37672811059908,13.2194239631336,0.517624358793355,2,10.75,7.5,4.25,1046
"55",1,6.52679712222432,0.631143892013414,5.73519492902949,18.6840868780944,17.524609597383,0.845489104829381,26.1454533721256,5.37934243176179,11.8159801488834,0.544740058464795,2.25,10.5,7.25,3.5,1047
"56",1,7.13311669856549,0.572188114828665,6.19211823704151,17.6168238127688,15.5736400133241,0.790369687292509,31.8130917626277,3.34923469387755,11.082,0.69777705343101,3.25,10.75,6.75,2.5,1048
"57",1,6.33897330855627,0.659235496152885,5.55851860165533,18.365406253176,16.7782623766713,0.858841250503077,30.0183058848702,4.6486013986014,10.8138970120788,0.570127088004534,2.25,10,6.75,3,1049
"58",1,7.44596063553896,0.568657183486963,6.41864878082279,15.4134132926045,11.767818848432,0.743207515627028,37.1057842816904,2.47106424717999,10.6628052967141,0.768253833919157,3.25,10.5,6.25,2.25,105
"59",1,5.24547398767524,0.737736242784186,4.51707873116607,18.2264650160342,15.4114101188522,0.865776397130855,24.6821897479082,3.37569444444444,9.6419,0.649893232200661,4.5,11.75,7.5,1.75,1050
"60",1,5.68145535858512,0.7317356707578,4.99447137090279,19.2855949076923,18.1610109427855,0.902802315630963,16.7433212718575,7.16530612244898,12.6545306122449,0.433775432530416,2.75,10.75,7.75,3.5,1051
"61",1,5.63596068226056,0.59616701062286,5.0071115468928,15.288445657211,13.6106273251475,0.867503859904779,24.7430444047812,4.04579911560328,9.09692987997473,0.555256644935849,1.25,8,5.25,3,1052
"62",1,5.31856131102049,0.608154850692055,4.75235632606872,14.3567022129339,12.4930160594229,0.867143699891176,25.5074148325843,3.92093579234973,8.48166666666667,0.537716353820036,1,7.75,5,3.25,1053
"63",1,5.54776752921987,0.602144429880038,4.95812586027101,13.0408540280213,11.4366674737694,0.849498984776895,27.0453327122289,3.35971579643093,8.03372108393919,0.581798302265237,1,7.75,5.25,3.5,1054
"64",1,6.08317721546195,0.561756603398588,5.43138826469834,13.7693767157416,12.2564058492987,0.817893702696481,37.4910008015136,3.42919422730006,8.77342152736019,0.609138325725487,1.25,8,5.25,3.5,1055
"65",1,6.04107197797953,0.568981425429988,5.39455053024209,14.3339193572299,12.7868949260967,0.818745341464034,36.8285541698762,3.94365976145637,9.20870056497175,0.571746335584268,1.25,8.5,5.5,3.75,1056
"66",1,10.5226429426168,0.399878095890612,9.31928980908819,18.8951830971812,17.644750317564,0.648424567036488,46.1440153395338,4.84493041749503,15.044662027833,0.677963492398049,2.75,14.25,9.25,5.75,1057
"67",1,7.73227927334782,0.586054122922195,6.74194756951767,19.6862206695603,18.5914013083727,0.792312497399411,35.3353910642777,5.97956664838179,13.8377729018102,0.567880851144799,3.5,14,9,4.25,1058
"68",1,8.12711982041593,0.593411049390891,6.87148715793574,15.6165006080385,11.1298847421347,0.709178722520041,40.025857416142,2.96638861629048,12.941040235525,0.770776648375815,4.75,14.25,8,2.25,1059
"69",1,5.93094339116645,0.648862569478162,5.11668026708446,15.0741954142183,11.7284467021971,0.832503869533944,26.1400059558423,2.26144455747711,8.41039674465921,0.731113213070099,2.5,9.5,6,2,106
"70",1,6.84026269276215,0.597995419244485,5.95536499222625,17.3795372234324,15.4158761896562,0.809458203607112,30.4725122646655,3.56631853785901,10.7185065274151,0.667274677797947,2.5,10,6.75,2.75,1060
"71",1,8.4081259210818,0.45588661265562,7.41617737395229,17.3937752699171,15.8397745252953,0.72684532349889,43.9969262606917,4.11060375443937,12.3714967021816,0.667735937421824,2.25,10.75,7,3.75,1061
"72",1,7.46651127729995,0.564938555552728,6.5290618354446,18.543438850696,17.1488939097697,0.789186412245817,28.8398508199114,4.43895800933126,12.0811819595645,0.632572539327,2.5,10.5,7,3,1062
"73",1,7.40592176666368,0.571088852559569,6.50527254831599,18.5139356633994,17.0994472061742,0.799858349506387,32.6244987406126,5.00139120756817,12.5028714524207,0.599980594329806,2.5,10.75,7.75,3.75,1063
"74",1,6.58931637748246,0.592108695739235,5.78002705874457,17.6687698286069,16.2307547154313,0.828365844302248,27.7185960949784,4.64585714285714,11.1010628571429,0.581494384578877,2.25,10,6.5,3,1064
"75",1,7.26017206071008,0.576711150351597,6.195613896333,15.5309340896563,11.416988898908,0.745303706055465,40.1393083083273,2.50674681059863,10.9474582924436,0.771020199973825,3.75,11,6.75,2,1065
"76",1,6.15944073219744,0.616021840550061,5.32894153202901,14.1467452106159,11.3701192222727,0.807486130615219,35.9885515947565,2.23886943471736,8.30827413706853,0.73052532959543,2,9.5,5.75,2.25,1066
"77",1,5.3750700091862,0.718811599958518,4.62231845319136,15.4038650316526,11.3128662888053,0.852648322880142,24.9051723249882,2.15264361972547,8.2001626842908,0.737487693524748,3,10.25,6.5,2,1067
"78",1,4.89285834735551,0.775637653818951,4.27907046117959,18.1923653624229,15.5663351769664,0.902815054438111,24.3117358835849,3.73852401129944,8.5403813559322,0.562253270024923,2.25,10,6.25,2,1068
"79",1,6.92535269862813,0.615149190711551,6.06898395966611,19.315151201035,18.1450824885593,0.804374373743259,39.2615148950933,6.90154550658271,13.6083686319405,0.492845491385061,2.25,10.75,7.75,4.5,1069
"80",1,5.62385869088161,0.70501309455557,4.815156626191,16.8342228721678,13.3151496522413,0.840820991572372,28.3766895639993,2.60781092012133,9.27541961577351,0.718847121947285,4.5,11.75,7,1.75,107
"81",1,8.04924376812201,0.55731558136086,7.03621453272883,19.288892599274,18.1422012638172,0.75875279780547,34.3740615494453,7.11645244215938,15.1190848329049,0.529306666322073,3.25,15.25,9.75,6,1070
"82",1,11.3386701522346,0.37250179836936,9.97815212720456,19.6210253750152,18.710671087865,0.613898260322648,49.9296825115193,5.37512303149606,16.3452263779528,0.671150285275566,3.75,16.25,10.25,5.25,1071
"83",1,8.01234373525718,0.589937106370722,6.98823259966273,19.7749764172867,18.7952858324068,0.774568389151176,34.3849379685005,5.87184309511016,14.1070177324019,0.583764392553125,3.75,14.5,8.75,4,1072
"84",1,9.85774936829242,0.372355863765882,8.71365996573693,17.0308476825081,15.2601314795513,0.65918494129202,47.1678163147156,3.42284102060844,13.0986457311089,0.738687411594064,2.5,11.25,7,3.5,1073
"85",1,10.2900290459579,0.374652931691199,9.02953524503824,18.6090175392024,17.22947165164,0.647194645516685,51.107176261385,3.98178237321516,14.3204529788282,0.721951367103962,3.5,14,8.5,4,1074
"86",1,7.39470696097904,0.603918299464183,6.48232766705766,19.666848994741,18.6785062914039,0.796655337980603,30.7618919620766,6.68346434587311,14.0659854014599,0.524849190787625,2.5,11,8,4.5,1075
"87",1,7.9291684275017,0.517740560172593,7.00317658204824,18.2792840238127,16.9639318026131,0.760371487401325,39.5538472423683,5.25145966029724,12.8823142250531,0.592351221329132,2.25,10.75,7.5,4.25,1076
"88",1,6.3316075197616,0.657138042384833,5.5789015289348,18.9749820825943,17.8742487057974,0.857624683329328,22.836908799275,7.2047138047138,13.1975353535354,0.454086417523117,1.75,10,6.75,4,1077
"89",1,7.16898785089176,0.527922312272026,6.34999309490034,17.3156269538443,15.7384823864856,0.786192272894637,32.0974083061255,4.84607104413348,11.5842411194833,0.581666939236705,1.5,9.75,6,4,1078
"90",1,5.92146423387246,0.565339969526283,5.28176655089358,14.4026492225791,12.3373986854197,0.850277096100253,25.7559043161765,3.66589648798521,8.89452865064695,0.587848144407453,1.25,8,5.25,3.5,1079
"91",1,4.68808276892892,0.765515268104258,4.11740308668783,16.8072890587347,13.776785781467,0.91199388937382,27.051930845833,3.36769059955588,7.83102886750555,0.569955537575664,1.5,9.25,5.75,2.25,108
"92",1,9.75853303318088,0.318355099440548,8.80255000555659,14.9062643976878,13.0990834504322,0.610485807026249,52.5255642145089,2.99116347569956,11.8438586156112,0.747450254788,1.5,10.25,7,4.5,1080
"93",1,5.5418740832735,0.65905530984587,4.90682265742192,18.2176645101442,17.0009888379582,0.896265726349473,21.794285755064,6.03861464968153,11.0047770700637,0.451273332368688,1.25,8.5,5.5,3.5,1081
"94",1,4.80799112629506,0.590101623114914,4.32971585158429,11.3743364434022,9.55963531543618,0.869583138816792,44.8844060955021,2.82872823618471,6.62525359576079,0.573038496519637,1,6,4,2.75,1082
"95",1,4.56133263034158,0.630960907481743,4.09629589206433,11.4634786545132,9.96824782327583,0.901194426707341,43.956232619652,2.59587378640777,6.13349514563107,0.576770874554808,1,6.25,4.25,2.5,1083
"96",1,5.16213520417352,0.603451463209578,4.55958925910463,11.9435698065685,9.73785669675159,0.816081028379871,40.4498433018472,1.91945773524721,6.38500797448166,0.69938052655243,1,6.75,4.75,2.5,1084
"97",1,5.3552589275023,0.563318161212352,4.79324586326897,12.196644657329,10.2218276338855,0.865727102966455,27.2133044759893,2.6281390856407,7.06816484224082,0.62817235530015,1,6.25,4.5,2.75,1085
"98",1,5.28956712918948,0.606411180356749,4.73131887760712,13.7157107336152,12.1409189771296,0.87190764528465,21.6256697155436,3.76259899208063,8.19444204463643,0.540835242767579,1,7.25,4.75,3.25,1086
"99",1,5.2090223115742,0.622668790572292,4.66152038060308,15.9095132036007,14.0437824906322,0.909275752111502,19.9680316946533,4.80826369545033,9.17025069637883,0.475667148625607,1,6.5,4.5,3,1087
"100",1,6.08254069971033,0.496623455546191,5.46294661873477,12.140941169574,10.2777442047939,0.794713055853359,35.0059246386075,2.63858695652174,7.77751086956522,0.660741463332826,1,6.75,4.75,3.25,1088
"101",1,4.97677162633577,0.628136956060894,4.43636331642029,13.076850104713,11.0909426589974,0.88116600227677,26.9956628778362,2.85751682872102,6.97830964846672,0.590514469453376,1,7.5,4.75,3,1089
"102",1,6.44625968896289,0.628938424261331,5.66071801846715,19.1313861637874,17.9619077367539,0.84638657777611,24.0525213164832,6.87136363636364,13.0576606060606,0.473767633907229,2,10.75,7.5,4.25,109
"103",1,5.46946111668569,0.652175051191851,4.86864275241896,15.4852199017042,13.3818897936673,0.881034860769466,20.3354363403631,3.95034722222222,8.76513888888889,0.549311508659621,1.25,8.5,5.5,3.5,1090
"104",1,4.50011154098779,0.62766150927458,4.03686026168949,11.3562167901162,9.84406058537752,0.917818410946937,20.4504811385896,2.98200757575758,6.46191919191919,0.538526018789177,1,6,4.25,2.75,1091
"105",1,9.10518559046468,0.440448551180672,8.00589310249078,17.8253590374724,16.3866907798383,0.686616325292568,47.1999468312561,3.84222939424032,12.7657497517378,0.699020467347226,2.75,11.25,7.75,4,1092
"106",1,7.53083128547597,0.55738710361629,6.58899985105156,18.6284150715969,17.2061458967597,0.775742320691122,34.4999836150853,4.99364955935718,12.6266355624676,0.60451463617112,3,11,7.75,3.75,1093
"107",1,7.51431841751135,0.590828089295872,6.59335296162253,19.4257724291931,18.3949939242357,0.779993293022326,63.2198504980453,6.6692869174621,14.0349691184728,0.524809291622593,2.75,12.25,8.75,4.75,1094
"108",1,6.38940113270079,0.644729691861946,5.63097126670821,18.5561060209812,17.2817637362829,0.824162383511321,90.7817266177125,5.53702551337897,11.7176851275669,0.527464217283615,2,10.5,7,3.25,1095
"109",1,6.88962808054057,0.583742490578768,5.9761723026521,17.8108135128207,15.6189163544061,0.800394207197104,28.9410785159661,3.32422470767666,10.9177529232333,0.695521163461888,3.25,10.5,7,2.25,1096
"110",1,6.16047241298007,0.692987358557913,5.40426839399613,18.6366601795702,17.1095667461058,0.865418564455338,30.9059433707392,4.48992852501624,10.5965951916829,0.576285736710947,2.75,10.5,7,2.75,1097
"111",1,5.16892972071037,0.756682353655784,4.46347118719018,18.0631351184476,15.3261698874289,0.87135984343133,22.4514172205688,3.46235194585448,9.37244218838127,0.630581669509079,4.25,11.25,7,1.75,1098
"112",1,5.83883909821154,0.741101825967994,5.12990941561488,19.5226657297786,18.3026291166686,0.890483900522822,21.811373486049,7.56154771451484,13.1907939053729,0.4267556775764,3,12,8.25,3.75,1099
"113",1,5.37008330205319,0.718229544543382,4.60018412955105,16.2144488316822,12.0871980300514,0.843767190384614,33.3576292196382,2.38089743589744,8.72436923076923,0.727098043088267,4,11,7,1.75,11
"114",1,7.71651699045652,0.586676117048754,6.76230960821263,19.3882566776539,18.3149452120245,0.776073699228197,32.8405340325373,6.7223544973545,14.3934497354497,0.532957378466542,2.75,14.25,8.75,5.5,110
"115",1,5.61573206550507,0.581266620626582,4.99657725034779,14.1407251267731,12.6235542928355,0.845531531450499,25.3143296100908,3.69831880448319,8.61907845579078,0.570914823034422,1.25,7.75,5,3.25,1100
"116",1,5.469231775866,0.577123329279887,4.89673838850136,12.8599576223371,11.1831210523408,0.845806188914903,25.6661197372582,3.3158940397351,7.91170860927152,0.580887744544928,1,7.25,4.75,3.5,1101
"117",1,5.54837956437117,0.597131861184774,4.93642318604898,14.9970515947886,12.9395086743466,0.867038724760999,23.5084554769118,3.79453642384106,8.72022516556291,0.5648579765089,1,7.25,5,3,1102
"118",1,6.38268739372584,0.556950315205751,5.68143700089961,15.6027348416893,13.4796390528033,0.824581845146288,30.1920583692725,3.8195652173913,9.62809275362319,0.603289528348805,1.25,8.5,5.5,3.75,1103
"119",1,5.81466508477531,0.57559550046257,5.19526717881554,14.1058349974665,12.3549417936762,0.839078119329581,41.4875960574068,3.78393734643735,8.8189312039312,0.570930166146371,1.25,8,5.25,3.5,1104
"120",1,10.4151533374962,0.386652056423036,9.19493451020929,19.025512344923,18.0066857698221,0.643455598924841,49.5976653473477,5.13974926253687,15.3059685349066,0.664199671467034,2.75,14.75,9.25,5.25,1105
"121",1,7.47045152347528,0.596759902026136,6.54894147178785,19.3200690284997,18.1904392916553,0.79752660560077,32.6950722295767,6.10662583518931,13.6163251670379,0.551521738774856,3.25,13.5,8.5,4,1106
"122",1,8.3230912335489,0.598774747418018,7.02355753590895,15.9977290684285,11.4481136902777,0.701213494720796,43.4500092626709,3.09362745098039,13.0885294117647,0.763638270301042,5,15.25,8.75,2.25,1107
"123",1,6.89731720095982,0.590274997533375,6.00775931511717,17.5998253132809,15.764143251433,0.801170960342776,37.2126512776055,3.64899789029536,10.8354746835443,0.663235991327907,2.75,10.25,6.75,2.5,1108
"124",1,8.80951492116722,0.430429494196771,7.79086166337149,16.9119861100453,15.2856439267148,0.709870896135054,40.9880970302048,3.9931592039801,12.471144278607,0.6798081142538,2.25,10.75,7.25,4.25,1109
"125",1,11.2279609254654,0.381713506084089,9.89847421134723,19.6876331592845,18.7959426439431,0.61563342850973,50.3357495005236,5.28761061946903,16.2155948869223,0.673918184541387,3.5,16.5,10,5.25,111
"126",1,7.11439977118017,0.554706911829517,6.23535766106257,17.3183251570325,15.6966109348763,0.798013841600052,29.9915308341187,4.04448818897638,11.0839580052493,0.635104338444722,2.25,10,6.75,3.25,1110
"127",1,7.67203140939373,0.560085848572004,6.73060148111851,18.6672779158463,17.4511041115296,0.784293885694508,32.7753220015169,5.22045206971678,12.7864814814815,0.591720984597874,2.25,10.75,7.75,4.25,1111
"128",1,6.23343470420063,0.631906034304698,5.48712228766219,17.420824792593,15.8107511255668,0.847280331429108,30.2869922466989,4.35059523809524,10.3424761904762,0.579346845187668,2,10,6.25,3,1112
"129",1,7.14737649644495,0.591263895958102,6.12295816788494,15.1893882720559,11.2116919657464,0.747146491075149,44.1441702202669,2.39415520628684,10.4483300589391,0.770857620999586,3.5,10.75,6.75,2,1113
"130",1,6.03603530487494,0.612604022924818,5.21021591165651,14.230895841193,11.3024734143674,0.80339254636603,36.3516645674288,2.19163326653307,8.36579158316633,0.738024400351656,2.25,9.25,6,2.25,1114
"131",1,5.59489505334419,0.691967939368757,4.80185869174401,16.9895268969818,13.4125649545913,0.840377190629679,25.8681030071231,2.54295489102889,9.3967156614293,0.729378329338307,4.75,11.75,7.25,1.5,1115
"132",1,4.70420934898416,0.851642923155253,4.11559460592552,18.1743791124438,15.5183290623222,0.912701782976618,30.2340270761717,3.80432287681714,8.31158377964805,0.542286647445882,2.75,10.5,6.5,2,1116
"133",1,6.67365115916819,0.61662707684634,5.85173780736095,18.5655096461228,17.274656476501,0.838199184994524,25.8572900902021,7.14666872301049,13.4547069710056,0.46883505241613,2.5,11.25,8,4.5,1117
"134",1,7.76979384856846,0.557919978656139,6.8108537116324,18.8213258496126,17.7453371444249,0.774956981709817,33.0954994076781,6.68651003167899,14.3935269271383,0.535450201640858,2.75,12.5,8.625,5,1118
"135",1,11.0283373470495,0.385471231155854,9.68408042876434,19.4646700637597,18.4870439988423,0.624781134544337,48.823843787803,5.12142857142857,15.9406798029557,0.678719563109286,3.5,15.75,9.75,5.25,1119
"136",1,7.71495063288887,0.5731774782596,6.69224333259672,19.7534257742635,18.7913048441524,0.767935556096456,52.3341680916462,6.2695374800638,14.3361509835194,0.562676377552723,4.25,14.25,9,3.5,112
